,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
243,District 3,10.783529099999999,106.68709840000001,"L'Usine: Cafe, Bistro & Lifestyle Shop",10.775993909302073,106.7031864987467,Café
244,District 3,10.783529099999999,106.68709840000001,Whiskey & Wares,10.766360078118757,106.69443332459947,Whisky Bar
245,District 3,10.783529099999999,106.68709840000001,Bornga - Original Korean Taste -,10.778782,106.701889,Korean Restaurant
246,District 3,10.783529099999999,106.68709840000001,Quán Lộc Thành,10.772471815116436,106.69844093392584,Vietnamese Restaurant
247,District 3,10.783529099999999,106.68709840000001,Bánh Xèo 46 Đinh Công Tráng,10.78964209129958,106.69138984975618,Vietnamese Restaurant
248,District 3,10.783529099999999,106.68709840000001,Công viên Tao Đàn | Tao Dan Park (Công viên Tao Đàn),10.774394446335775,106.69255516799772,Park
249,District 3,10.783529099999999,106.68709840000001,Opera,10.777190486233778,106.70346129785288,Italian Restaurant
250,District 3,10.783529099999999,106.68709840000001,Takashimaya,10.773193707180177,106.70107457707464,Department Store
251,District 3,10.783529099999999,106.68709840000001,Journeys Sandwich Cafe,10.770118267591286,106.69235184908638,Sandwich Place
252,District 3,10.783529099999999,106.68709840000001,The Alley Cocktail Bar & Kitchen,10.774759614740848,106.70060492162908,Speakeasy
253,District 3,10.783529099999999,106.68709840000001,Le Méridien Saigon,10.779791132179442,106.70752823352814,Hotel
254,District 3,10.783529099999999,106.68709840000001,Asiana Food Town @ The Sense Market,10.769281980381598,106.69339867575265,Food Court
255,District 3,10.783529099999999,106.68709840000001,Le Van Tam Park (Công Viên Lê Văn Tám),10.787526896134207,106.69423653713271,Park
256,District 3,10.783529099999999,106.68709840000001,Saigon Ink Tattoo,10.767278585811889,106.69475787546472,Tattoo Parlor
257,District 3,10.783529099999999,106.68709840000001,The Racha Room,10.775877997635979,106.70534137347434,Thai Restaurant
258,District 3,10.783529099999999,106.68709840000001,Gin House,10.769592783677979,106.69002855165098,Cocktail Bar
259,District 3,10.783529099999999,106.68709840000001,Acoustic,10.781279489323785,106.6897022845757,Rock Club
260,District 3,10.783529099999999,106.68709840000001,B3 - Steakhouse & Craft Beer,10.775190128194758,106.70249153306926,Steakhouse
261,District 3,10.783529099999999,106.68709840000001,Marcel Gourmet Burger,10.768935527285393,106.69849990202535,Burger Joint
262,District 3,10.783529099999999,106.68709840000001,Club Lounge @ InterContinental Saigon,10.78097503871432,106.70096751156167,Hotel Bar
263,District 3,10.783529099999999,106.68709840000001,Gartenstadt German Restaurant,10.77446429282367,106.7047635836618,German Restaurant
264,District 3,10.783529099999999,106.68709840000001,Quynh Nhu Foot Massage,10.77106984506357,106.70027692825936,Massage Studio
265,District 3,10.783529099999999,106.68709840000001,Mekong Kitchen,10.767911,106.69805,Vietnamese Restaurant
266,District 3,10.783529099999999,106.68709840000001,The Coffee House,10.773087995845383,106.687136447727,Coffee Shop
267,District 3,10.783529099999999,106.68709840000001,Phan Anh Backpackers Hostel,10.766799389294208,106.68950954501824,Bed & Breakfast
268,District 3,10.783529099999999,106.68709840000001,L'USINE,10.77315626505479,106.69997911472868,Café
269,District 3,10.783529099999999,106.68709840000001,Phở Lệ,10.771857328027926,106.68594736559955,Vietnamese Restaurant
270,District 3,10.783529099999999,106.68709840000001,Secret Garden,10.77742204305821,106.6999259071116,Vietnamese Restaurant
271,District 3,10.783529099999999,106.68709840000001,Temple Leaf Spa,10.778003690702022,106.7035163796788,Massage Studio
272,District 3,10.783529099999999,106.68709840000001,Phở Quỳnh,10.76745831322101,106.69060446092217,Vietnamese Restaurant
273,District 3,10.783529099999999,106.68709840000001,uri foot therapy,10.792435162539483,106.68028139128984,Spa
274,District 3,10.783529099999999,106.68709840000001,Quán Bụi,10.78129,106.705926,Asian Restaurant
275,District 3,10.783529099999999,106.68709840000001,Miến Gà Kỳ Đồng,10.783943532217501,106.68201631900725,Breakfast Spot
276,District 3,10.783529099999999,106.68709840000001,Quan Chi Hoa Vietnamese Cuisine,10.779048,106.703471,Vietnamese Restaurant
277,District 3,10.783529099999999,106.68709840000001,The Reverie Saigon,10.773697363118465,106.70461975102558,Hotel
278,District 3,10.783529099999999,106.68709840000001,The Workshop Cafe,10.773551,106.705586,Coffee Shop
279,District 3,10.783529099999999,106.68709840000001,Phở Phú Vương,10.76826089072027,106.69870990297053,Vietnamese Restaurant
280,District 3,10.783529099999999,106.68709840000001,Chicken Coop,10.766834756900762,106.69096472951325,Bar
281,District 3,10.783529099999999,106.68709840000001,Ong Cao (Ông Cao),10.765837852722893,106.69089031528607,Beer Bar
282,District 3,10.783529099999999,106.68709840000001,Au Parc,10.778903743445456,106.69779873539372,Middle Eastern Restaurant
283,District 3,10.783529099999999,106.68709840000001,Vietnam Coffee Republic - the house,10.779575072202105,106.70459389686584,Coffee Shop
284,District 3,10.783529099999999,106.68709840000001,Basilico,10.781410991549352,106.70124327057925,Italian Restaurant
285,District 3,10.783529099999999,106.68709840000001,Silverland Sakyo Hotel & Spa,10.78156229249803,106.705500224353,Hotel
286,District 3,10.783529099999999,106.68709840000001,Ụt Ụt Restaurant,10.764427360135402,106.6984857205165,BBQ Joint
287,District 3,10.783529099999999,106.68709840000001,Hotel Nikko Saigon,10.763748703767337,106.68294278468427,Hotel
288,District 3,10.783529099999999,106.68709840000001,Pullman Saigon Centre,10.764338614153994,106.69178548017501,Hotel
289,District 3,10.783529099999999,106.68709840000001,Liberty Central Saigon Citypoint Hotel,10.774758123745196,106.70079525019733,Hotel
290,District 3,10.783529099999999,106.68709840000001,EASTIN Grand Hotel Saigon,10.796807167293402,106.67336268744874,Hotel
291,District 3,10.783529099999999,106.68709840000001,Chill Skybar,10.770508556257804,106.69454302720322,Bar
292,District 3,10.783529099999999,106.68709840000001,CGV Cinemas Parkson Lê Thánh Tôn (CGV Cinemas Parkson Đồng Khởi),10.77743469711648,106.70230527261856,Multiplex
293,District 3,10.783529099999999,106.68709840000001,Bep Me In,10.773809648839498,106.69815178048358,Vietnamese Restaurant
294,District 3,10.783529099999999,106.68709840000001,Carmen Bar,10.78232386869617,106.7049334420917,Cocktail Bar
295,District 3,10.783529099999999,106.68709840000001,Ốc Như,10.770863294192498,106.67637496744965,Vietnamese Restaurant
296,District 3,10.783529099999999,106.68709840000001,Saxn'art Jazz Club,10.774067944432472,106.70090549299076,Jazz Club
297,District 3,10.783529099999999,106.68709840000001,The Refinery,10.778198732861215,106.70381532718653,French Restaurant
298,District 3,10.783529099999999,106.68709840000001,The Old Compass Cafe,10.774815826045865,106.70068544666665,Café
299,District 3,10.783529099999999,106.68709840000001,Five Boy Number One,10.767148306045607,106.69325677095958,Juice Bar
300,District 4,10.759243099999999,106.70488970000001,Ụt Ụt Restaurant,10.764427360135402,106.6984857205165,BBQ Joint
301,District 4,10.759243099999999,106.70488970000001,Pizza 4P's,10.77330135301938,106.69759947485072,Pizza Place
302,District 4,10.759243099999999,106.70488970000001,Whiskey & Wares,10.766360078118757,106.69443332459947,Whisky Bar
303,District 4,10.759243099999999,106.70488970000001,Maison Marou Saigon,10.769666838302594,106.69792482483172,Dessert Shop
304,District 4,10.759243099999999,106.70488970000001,Mekong Kitchen,10.767911,106.69805,Vietnamese Restaurant
305,District 4,10.759243099999999,106.70488970000001,Marcel Gourmet Burger,10.768935527285393,106.69849990202535,Burger Joint
306,District 4,10.759243099999999,106.70488970000001,Phở Phú Vương,10.76826089072027,106.69870990297053,Vietnamese Restaurant
307,District 4,10.759243099999999,106.70488970000001,Bún Thịt Nướng Chị Tuyền,10.761927,106.69362,Vietnamese Restaurant
308,District 4,10.759243099999999,106.70488970000001,Sushi Hokkaido Sachi Nguyễn Trãi,10.769228635370144,106.69037055801432,Sushi Restaurant
309,District 4,10.759243099999999,106.70488970000001,Park Hyatt Saigon,10.777573945426527,106.70360889230898,Hotel
310,District 4,10.759243099999999,106.70488970000001,Saigon Ink Tattoo,10.767278585811889,106.69475787546472,Tattoo Parlor
311,District 4,10.759243099999999,106.70488970000001,The Workshop Cafe,10.773551,106.705586,Coffee Shop
312,District 4,10.759243099999999,106.70488970000001,"Hum Vegetarian, Lounge & Restaurant",10.77668421646214,106.70587252851817,Vegetarian / Vegan Restaurant
313,District 4,10.759243099999999,106.70488970000001,Quynh Nhu Foot Massage,10.77106984506357,106.70027692825936,Massage Studio
314,District 4,10.759243099999999,106.70488970000001,Pasteur Street Brewing Company,10.77522,106.700894,Brewery
315,District 4,10.759243099999999,106.70488970000001,Bánh Mì Huỳnh Hoa,10.77149,106.69238,Sandwich Place
316,District 4,10.759243099999999,106.70488970000001,Gartenstadt German Restaurant,10.77446429282367,106.7047635836618,German Restaurant
317,District 4,10.759243099999999,106.70488970000001,Fusion Suites Sai Gon,10.772772887251579,106.689894104782,Hotel
318,District 4,10.759243099999999,106.70488970000001,The Reverie Saigon,10.773697363118465,106.70461975102558,Hotel
319,District 4,10.759243099999999,106.70488970000001,Takashimaya,10.773193707180177,106.70107457707464,Department Store
320,District 4,10.759243099999999,106.70488970000001,The Racha Room,10.775877997635979,106.70534137347434,Thai Restaurant
321,District 4,10.759243099999999,106.70488970000001,Pullman Saigon Centre,10.764338614153994,106.69178548017501,Hotel
322,District 4,10.759243099999999,106.70488970000001,"L'Usine: Cafe, Bistro & Lifestyle Shop",10.775993909302073,106.7031864987467,Café
323,District 4,10.759243099999999,106.70488970000001,Quán Lộc Thành,10.772471815116436,106.69844093392584,Vietnamese Restaurant
324,District 4,10.759243099999999,106.70488970000001,Silverland Yen Hotel,10.774849922100469,106.69616040962687,Hotel
325,District 4,10.759243099999999,106.70488970000001,Christina's Saigon,10.76530287255025,106.68661153058503,Bed & Breakfast
326,District 4,10.759243099999999,106.70488970000001,Anan Saigon,10.771808718538466,106.70313081572672,Vietnamese Restaurant
327,District 4,10.759243099999999,106.70488970000001,Envy Club,10.770261186845477,106.70142297240307,Nightclub
328,District 4,10.759243099999999,106.70488970000001,Bánh Mì 37,10.770827785457048,106.69260699082677,Food Truck
329,District 4,10.759243099999999,106.70488970000001,The World Of Heineken,10.771902798403872,106.70411739070119,Museum
330,District 4,10.759243099999999,106.70488970000001,B3 - Steakhouse & Craft Beer,10.775190128194758,106.70249153306926,Steakhouse
331,District 4,10.759243099999999,106.70488970000001,Pizza 4P's,10.78222351254141,106.70497084169759,Pizza Place
332,District 4,10.759243099999999,106.70488970000001,Den Long Restaurant,10.769603805550325,106.69083378053003,Vietnamese Restaurant
333,District 4,10.759243099999999,106.70488970000001,Asiana Food Town @ The Sense Market,10.769281980381598,106.69339867575265,Food Court
334,District 4,10.759243099999999,106.70488970000001,Ong Cao (Ông Cao),10.765837852722893,106.69089031528607,Beer Bar
335,District 4,10.759243099999999,106.70488970000001,Heart Of Darkness,10.779781,106.702999,Bar
336,District 4,10.759243099999999,106.70488970000001,L'USINE,10.77315626505479,106.69997911472868,Café
337,District 4,10.759243099999999,106.70488970000001,The Alley Cocktail Bar & Kitchen,10.774759614740848,106.70060492162908,Speakeasy
338,District 4,10.759243099999999,106.70488970000001,Opera,10.777190486233778,106.70346129785288,Italian Restaurant
339,District 4,10.759243099999999,106.70488970000001,Le Méridien Saigon,10.779791132179442,106.70752823352814,Hotel
340,District 4,10.759243099999999,106.70488970000001,Golden Lotus Spa & Massage Club,10.77924134555606,106.70449277395437,Massage Studio
341,District 4,10.759243099999999,106.70488970000001,Quán Ốc 63 Nguyễn Trường Tộ,10.764908269213976,106.70501175289753,Food
342,District 4,10.759243099999999,106.70488970000001,Chicken Coop,10.766834756900762,106.69096472951325,Bar
343,District 4,10.759243099999999,106.70488970000001,Artinus 3D Painting Gallery,10.742991185222026,106.69492745239441,Art Gallery
344,District 4,10.759243099999999,106.70488970000001,Five Boy Number One,10.767148306045607,106.69325677095958,Juice Bar
345,District 4,10.759243099999999,106.70488970000001,"Hum Vegetarian, Café & Restaurant",10.778750194659068,106.6922079986444,Vegetarian / Vegan Restaurant
346,District 4,10.759243099999999,106.70488970000001,Phan Anh Backpackers Hostel,10.766799389294208,106.68950954501824,Bed & Breakfast
347,District 4,10.759243099999999,106.70488970000001,Phở Quỳnh,10.76745831322101,106.69060446092217,Vietnamese Restaurant
348,District 4,10.759243099999999,106.70488970000001,Journeys Sandwich Cafe,10.770118267591286,106.69235184908638,Sandwich Place
349,District 4,10.759243099999999,106.70488970000001,Snuffbox,10.769591499569453,106.70409507508633,Bar
350,District 4,10.759243099999999,106.70488970000001,Miu Miu Spa,10.781714580268417,106.70475353038672,Spa
351,District 4,10.759243099999999,106.70488970000001,Cộng Cà Phê,10.777917420558502,106.70126563375021,Café
352,District 4,10.759243099999999,106.70488970000001,Propaganda,10.778912622927256,106.69789343017,Vietnamese Restaurant
353,District 4,10.759243099999999,106.70488970000001,Shin Coffee,10.77440047854374,106.70522699179752,Café
354,District 4,10.759243099999999,106.70488970000001,Pizza 4P’s Hai Bà Trưng,10.783017468089634,106.69701706127131,Pizza Place
355,District 4,10.759243099999999,106.70488970000001,Au Lac Hotel 2,10.772214564194298,106.70371659560374,Hotel
356,District 4,10.759243099999999,106.70488970000001,Bánh Mì Hông Hoa,10.771138160164318,106.6916065266557,Sandwich Place
357,District 4,10.759243099999999,106.70488970000001,Saxn'art Jazz Club,10.774067944432472,106.70090549299076,Jazz Club
358,District 4,10.759243099999999,106.70488970000001,Bornga - Original Korean Taste -,10.778782,106.701889,Korean Restaurant
359,District 4,10.759243099999999,106.70488970000001,Liberty Central Saigon Citypoint Hotel,10.774758123745196,106.70079525019733,Hotel
360,District 4,10.759243099999999,106.70488970000001,Temple Leaf Spa,10.778003690702022,106.7035163796788,Massage Studio
361,District 4,10.759243099999999,106.70488970000001,Tandoor,10.77322885204423,106.70520410298867,Indian Restaurant
362,District 4,10.759243099999999,106.70488970000001,Annam Gourmet Saigon Centre,10.773203601879715,106.70043496951817,Supermarket
363,District 4,10.759243099999999,106.70488970000001,Gin House,10.769592783677979,106.69002855165098,Cocktail Bar
364,District 4,10.759243099999999,106.70488970000001,Chill Skybar,10.770508556257804,106.69454302720322,Bar
365,District 4,10.759243099999999,106.70488970000001,Tomatito,10.769624,106.697844,Tapas Restaurant
366,District 4,10.759243099999999,106.70488970000001,Tippy's,10.759445070751838,106.69925768865978,Mexican Restaurant
367,District 4,10.759243099999999,106.70488970000001,Social Club @ Hotel Des Arts,10.78237248224753,106.69730264745415,Hotel Bar
368,District 4,10.759243099999999,106.70488970000001,Đường Sách Nguyễn Văn Bình,10.78024894539262,106.69940381539705,Bookstore
369,District 4,10.759243099999999,106.70488970000001,MGallery Hotel des Art,10.782237834212175,106.69743677678166,Hotel
370,District 4,10.759243099999999,106.70488970000001,The Old Compass Cafe,10.774815826045865,106.70068544666665,Café
371,District 4,10.759243099999999,106.70488970000001,Secret House by Secret Garden,10.768737402485197,106.69785833223146,Vietnamese Restaurant
372,District 4,10.759243099999999,106.70488970000001,Hotel Nikko Saigon,10.763748703767337,106.68294278468427,Hotel
